570000,0.0000186510,5764.0000000000,0.0000008760,5764.0000000000
580000,0.0000061450,5764.0000000000,0.0000003810,5764.0000000000
590000,0.0000099300,8136.0000000000,0.0000019330,5920.0000000000
600000,0.0000217960,5920.0000000000,0.0000010100,5920.0000000000
610000,0.0000089860,5920.0000000000,0.0000005440,5920.0000000000
620000,0.0000014560,5920.0000000000,0.0000011560,5920.0000000000
630000,0.0000015380,8488.0000000000,0.0000009770,6076.0000000000
640000,0.0000022030,6076.0000000000,0.0000007500,6076.0000000000
650000,0.0000029360,6076.0000000000,0.0000018200,6076.0000000000
660000,0.0000080030,6076.0000000000,0.0000016410,6076.0000000000
670000,0.0000081370,8644.0000000000,0.0000028750,6232.0000000000
680000,0.0000014630,6232.0000000000,0.0000010320,6232.0000000000
690000,0.0000085200,6232.0000000000,0.0000011350,6232.0000000000
700000,0.0000037800,6232.0000000000,0.0000014100,6232.0000000000
710000,0.0000016500,9064.0000000000,0.0000019800,6388.0000000000
720000,0.0000058260,6388.0000000000,0.0000007840,6388.0000000000
730000,0.0000191490,6388.0000000000,0.0000015580,6388.0000000000
740000,0.0000089050,6388.0000000000,0.0000015000,6388.0000000000
750000,0.0000034860,9220.0000000000,0.0000025100,6544.0000000000
760000,0.0000030180,6544.0000000000,0.0000014020,6544.0000000000
770000,0.0000022470,6544.0000000000,0.0000005380,6544.0000000000
780000,0.0000025400,6544.0000000000,0.0000017740,6544.0000000000
790000,0.0000037680,9640.0000000000,0.0000011550,6700.0000000000
800000,0.0000033470,6700.0000000000,0.0000004830,6700.0000000000
810000,0.0000044700,6700.0000000000,0.0000009920,6700.0000000000
820000,0.0000021010,6700.0000000000,0.0000011510,6700.0000000000
830000,0.0000016540,9800.0000000000,0.0000021890,6856.0000000000
840000,0.0000196000,6856.0000000000,0.0000004260,6856.0000000000
850000,0.0000056860,6856.0000000000,0.0000006860,6856.0000000000
860000,0.0000019790,6856.0000000000,0.0000011080,6856.0000000000
870000,0.0000043520,10216.0000000000,0.0000019680,7012.0000000000
880000,0.0000012370,7012.0000000000,0.0000006170,7012.0000000000
890000,0.0000115740,7012.0000000000,0.0000006440,7012.0000000000
900000,0.0000062170,7012.0000000000,0.0000017680,7012.0000000000
910000,0.0000138470,10636.0000000000,0.0000009520,7168.0000000000
920000,0.0000160630,7168.0000000000,0.0000017820,7168.0000000000
930000,0.0000181600,7168.0000000000,0.0000021270,7168.0000000000
940000,0.0000116360,7168.0000000000,0.0000018720,7168.0000000000
950000,0.0000013660,10792.0000000000,0.0000022480,7324.0000000000
960000,0.0000020670,7324.0000000000,0.0000021650,7324.0000000000
970000,0.0000029370,7324.0000000000,0.0000022200,7324.0000000000
980000,0.0000067210,7324.0000000000,0.0000017710,7324.0000000000
990000,0.0000015330,11212.0000000000,0.0000013260,7480.0000000000
1000000,0.0000026570,7480.0000000000,0.0000015000,7480.0000000000
1010000,0.0000029010,7480.0000000000,0.0000022760,7480.0000000000
1020000,0.0000021360,7480.0000000000,0.0000027590,7480.0000000000
1030000,0.0000016830,11372.0000000000,0.0000015880,7636.0000000000
1040000,0.0000022130,7636.0000000000,0.0000006540,7636.0000000000
1050000,0.0000019660,7636.0000000000,0.0000018600,7636.0000000000
1060000,0.0000027290,7636.0000000000,0.0000015350,7636.0000000000
1070000,0.0000020330,11788.0000000000,0.0000013420,7792.0000000000
1080000,0.0000154210,7792.0000000000,0.0000021050,7792.0000000000
1090000,0.0000020260,7792.0000000000,0.0000019330,7792.0000000000
1100000,0.0000019110,7792.0000000000,0.0000017740,7792.0000000000
1110000,0.0000007440,12208.0000000000,0.0000028370,7952.0000000000
1120000,0.0000026650,7616.0000000000,0.0000009210,8012.0000000000
1130000,0.0000008390,8012.0000000000,0.0000011110,8012.0000000000
1140000,0.0000014320,8276.0000000000,0.0000024720,8276.0000000000
1150000,0.0000014710,8276.0000000000,0.0000008050,8276.0000000000
1160000,0.0000012610,12696.0000000000,0.0000017730,8340.0000000000
1170000,0.0000017260,8340.0000000000,0.0000015990,8340.0000000000
1180000,0.0000021570,8340.0000000000,0.0000015280,8340.0000000000
1190000,0.0000008940,8340.0000000000,0.0000014130,8340.0000000000
1200000,0.0000015210,13020.0000000000,0.0000014980,8496.0000000000
1210000,0.0000013940,8496.0000000000,0.0000023590,8496.0000000000
1220000,0.0000017230,8496.0000000000,0.0000013860,8496.0000000000
1230000,0.0000024210,8496.0000000000,0.0000020950,8496.0000000000
1240000,0.0000013670,13440.0000000000,0.0000019060,8656.0000000000
1250000,0.0000014030,8656.0000000000,0.0000007920,8656.0000000000
1260000,0.0000012400,8656.0000000000,0.0000012750,8656.0000000000
1270000,0.0000008550,8656.0000000000,0.0000009760,8656.0000000000
1280000,0.0000012470,13532.0000000000,0.0000017010,8812.0000000000
1290000,0.0000016290,8812.0000000000,0.0000013010,8812.0000000000
1300000,0.0000022730,8812.0000000000,0.0000014880,8812.0000000000
1310000,0.0000016420,8812.0000000000,0.0000010010,8812.0000000000
1320000,0.0000016440,13952.0000000000,0.0000016360,8968.0000000000
1330000,0.0000020600,8968.0000000000,0.0000010380,8968.0000000000
1340000,0.0000018570,8968.0000000000,0.0000017950,8968.0000000000
1350000,0.0000016890,8968.0000000000,0.0000017330,8968.0000000000
1360000,0.0000017280,14372.0000000000,0.0000018300,9124.0000000000
1370000,0.0000013170,9124.0000000000,0.0000009460,9124.0000000000
1380000,0.0000014830,9124.0000000000,0.0000022070,9124.0000000000
1390000,0.0000017540,9124.0000000000,0.0000014700,9124.0000000000
1400000,0.0000015240,14528.0000000000,0.0000017520,9280.0000000000
1410000,0.0000013680,9280.0000000000,0.0000015200,9280.0000000000
1420000,0.0000018850,9280.0000000000,0.0000011690,9280.0000000000
1430000,0.0000016130,9280.0000000000,0.0000014220,9280.0000000000
1440000,0.0000015400,14948.0000000000,0.0000008390,9436.0000000000
1450000,0.0000015790,9436.0000000000,0.0000017330,9436.0000000000
1460000,0.0000357170,9436.0000000000,0.0000020760,9436.0000000000
1470000,0.0000019770,9436.0000000000,0.0000012890,9436.0000000000
1480000,0.0000012820,15104.0000000000,0.0000014830,9592.0000000000
1490000,0.0000024780,9592.0000000000,0.0000025460,9592.0000000000
1500000,0.0000017600,9592.0000000000,0.0000009050,9592.0000000000
1510000,0.0000018730,9592.0000000000,0.0000015800,9592.0000000000
1520000,0.0000025470,15524.0000000000,0.0000004530,9748.0000000000
1530000,0.0000016060,9748.0000000000,0.0000012590,9748.0000000000
1540000,0.0000012830,9748.0000000000,0.0000012700,9748.0000000000
1550000,0.0000027660,9748.0000000000,0.0000010810,9748.0000000000
1560000,0.0000006540,15944.0000000000,0.0000033060,9904.0000000000
1570000,0.0000019150,9904.0000000000,0.0000016830,9904.0000000000
1580000,0.0000015700,9904.0000000000,0.0000008020,9904.0000000000
1590000,0.0000013490,9904.0000000000,0.0000015840,9904.0000000000
1600000,0.0000021530,16100.0000000000,0.0000007620,10060.0000000000
1610000,0.0000008390,10060.0000000000,0.0000012220,10060.0000000000
1620000,0.0000015330,10060.0000000000,0.0000013920,10060.0000000000
1630000,0.0000013790,10060.0000000000,0.0000003420,10060.0000000000
1640000,0.0000010350,16520.0000000000,0.0000021290,10216.0000000000
1650000,0.0000018520,10216.0000000000,0.0000014320,10216.0000000000
1660000,0.0000021150,10216.0000000000,0.0000019200,10216.0000000000
1670000,0.0000007770,10216.0000000000,0.0000019870,10216.0000000000
1680000,0.0000015390,16676.0000000000,0.0000018480,10372.0000000000
1690000,0.0000018310,10372.0000000000,0.0000014780,10372.0000000000
1700000,0.0000015380,10372.0000000000,0.0000013950,10372.0000000000
1710000,0.0000014920,10372.0000000000,0.0000018430,10372.0000000000
1720000,0.0000012730,17096.0000000000,0.0000033580,10528.0000000000
1730000,0.0000013680,10528.0000000000,0.0000015610,10528.0000000000
1740000,0.0000007390,10528.0000000000,0.0000017000,10528.0000000000
1750000,0.0000018860,10528.0000000000,0.0000022040,10528.0000000000
1760000,0.0000020790,17516.0000000000,0.0000016510,10684.0000000000
1770000,0.0000018640,10684.0000000000,0.0000010410,10684.0000000000
1780000,0.0000020580,10684.0000000000,0.0000019480,10684.0000000000
1790000,0.0000024040,10684.0000000000,0.0000015250,10684.0000000000
1800000,0.0000007230,17604.0000000000,0.0000017160,10840.0000000000
1810000,0.0000009130,10840.0000000000,0.0000038910,10840.0000000000
1820000,0.0000012720,10840.0000000000,0.0000016210,10840.0000000000
1830000,0.0000014150,10840.0000000000,0.0000008660,10840.0000000000
1840000,0.0000012340,18024.0000000000,0.0000013720,10996.0000000000
1850000,0.0000023020,10996.0000000000,0.0000017350,10996.0000000000
1860000,0.0000013660,10996.0000000000,0.0000010550,10996.0000000000
1870000,0.0000023840,10996.0000000000,0.0000013810,10996.0000000000
1880000,0.0000014760,18444.0000000000,0.0000018710,11156.0000000000
1890000,0.0000020230,11156.0000000000,0.0000024250,11156.0000000000
1900000,0.0000021490,11156.0000000000,0.0000018810,11156.0000000000
1910000,0.0000014110,11156.0000000000,0.0000018550,11156.0000000000
1920000,0.0000014760,18604.0000000000,0.0000032270,11312.0000000000
1930000,0.0000015570,11312.0000000000,0.0000011140,11312.0000000000
1940000,0.0000018510,11312.0000000000,0.0000014900,11312.0000000000
1950000,0.0000023210,11312.0000000000,0.0000015660,11312.0000000000
1960000,0.0000012710,19024.0000000000,0.0000015470,11468.0000000000
1970000,0.0000017250,11468.0000000000,0.0000017680,11468.0000000000
1980000,0.0000012900,11468.0000000000,0.0000013560,11468.0000000000
1990000,0.0000013880,11468.0000000000,0.0000023120,11468.0000000000
2000000,0.0000015230,19180.0000000000,0.0000023030,11624.0000000000
2010000,0.0000014370,11624.0000000000,0.0000019100,11624.0000000000
2020000,0.0000017070,11624.0000000000,0.0000032190,11624.0000000000
2030000,0.0000023430,11624.0000000000,0.0000034660,11624.0000000000
2040000,0.0000016700,19600.0000000000,0.0000019050,11780.0000000000
2050000,0.0000025430,11780.0000000000,0.0000019830,11780.0000000000
2060000,0.0000021240,11780.0000000000,0.0000019960,11780.0000000000
2070000,0.0000017920,11780.0000000000,0.0000019950,11780.0000000000
2080000,0.0000036670,20020.0000000000,0.0000020850,11936.0000000000
2090000,0.0000036100,11936.0000000000,0.0000015900,11936.0000000000
2100000,0.0000020670,11936.0000000000,0.0000022460,11936.0000000000
2110000,0.0000035440,11936.0000000000,0.0000014020,11936.0000000000
2120000,0.0000021850,20176.0000000000,0.0000009310,12092.0000000000
12120000,0.0000017370,11452.0000000000,0.0000016310,12096.0000000000
22120000,0.0000020210,59372.0000000000,0.0000029220,59432.0000000000
32120000,0.0000021550,98532.0000000000,0.0000018270,98532.0000000000
42120000,0.0000022780,137464.0000000000,0.0000026580,137464.0000000000
52120000,0.0000025550,176524.0000000000,0.0000025890,176524.0000000000
62120000,0.0000026010,215588.0000000000,0.0000027120,215588.0000000000
72120000,0.0000024030,254668.0000000000,0.0000035310,254668.0000000000
82120000,0.0000050840,293768.0000000000,0.0000017590,293768.0000000000
92120000,0.0000034330,332868.0000000000,0.0000024490,332868.0000000000
102120000,0.0000026010,371968.0000000000,0.0000024310,371968.0000000000
112120000,0.0000034020,410900.0000000000,0.0000026360,410900.0000000000
122120000,0.0000031860,449964.0000000000,0.0000024980,449964.0000000000
